01Bfront             
x       y           
[m]     [m]         
1.7955128e-006  3.8553317e-009            
1.8004052e-006  3.8986964e-009            
1.8052976e-006  3.928074e-009            
1.81019e-006  4.0416177e-009            
1.8150824e-006  4.1765805e-009            
1.8199748e-006  4.4078363e-009            
1.8248672e-006  4.6152227e-009            
1.8297596e-006  4.6824674e-009            
1.834652e-006  4.6097301e-009            
1.8395444e-006  4.6727296e-009            
1.8444368e-006  4.6928971e-009            
1.8493292e-006  4.3796227e-009            
1.8542216e-006  4.1253118e-009            
1.859114e-006  4.4999146e-009            
1.8640064e-006  5.0846752e-009            
1.8688989e-006  5.144397e-009            
1.8737913e-006  5.3015686e-009            
1.8786837e-006  5.3065717e-009            
1.8835761e-006  5.2289593e-009            
1.8884685e-006  5.156788e-009            
1.8933609e-006  5.0736979e-009            
1.8982533e-006  5.190437e-009            
1.9031457e-006  5.10787e-009            
1.9080381e-006  5.0171943e-009            
1.9129305e-006  5.0222599e-009            
1.9178229e-006  5.0557486e-009            
1.9227153e-006  4.9659841e-009            
1.9276077e-006  4.8903853e-009            
1.9325001e-006  4.9674108e-009            
1.9373925e-006  5.0158512e-009            
1.9422849e-006  4.9866744e-009            
1.9471773e-006  5.0001859e-009            
1.9520697e-006  5.1523452e-009            
1.9569622e-006  5.2150494e-009            
1.9618546e-006  5.0990804e-009            
1.966747e-006  4.8390028e-009            
1.9716394e-006  4.9945839e-009            
1.9765318e-006  5.4964697e-009            
1.9814242e-006  5.7738356e-009            
1.9863166e-006  5.7769551e-009            
1.991209e-006  5.8014654e-009            
1.9961014e-006  5.7884042e-009            
2.0009938e-006  5.7847308e-009            
2.0058862e-006  5.8001483e-009            
2.0107786e-006  5.7444959e-009            
2.015671e-006  5.615261e-009            
2.0205634e-006  5.4837862e-009            
2.0254558e-006  5.2436368e-009            
2.0303482e-006  5.0450895e-009            
2.0352406e-006  4.8993739e-009            
2.040133e-006  4.6075124e-009            
2.0450254e-006  4.3338262e-009            
2.0499179e-006  4.1222683e-009            
2.0548103e-006  3.9826014e-009            
2.0597027e-006  3.8612345e-009            
2.0645951e-006  3.6204227e-009            
2.0694875e-006  3.3901935e-009            
2.0743799e-006  3.2497596e-009            
2.0792723e-006  3.0683217e-009            
2.0841647e-006  2.981023e-009            
2.0890571e-006  2.9484237e-009            
2.0939495e-006  2.9374073e-009            
2.0988419e-006  2.9338515e-009            
2.1037343e-006  2.9156223e-009            
2.1086267e-006  2.9203933e-009            
2.1135191e-006  2.8880225e-009            
2.1184115e-006  2.878794e-009            
2.1233039e-006  2.9128035e-009            
2.1281963e-006  2.9611328e-009            
2.1330887e-006  3.0035115e-009            
2.1379812e-006  3.0972699e-009            
2.1428736e-006  3.09538e-009            
2.147766e-006  3.1723553e-009            
2.1526584e-006  3.3350787e-009            
2.1575508e-006  3.4006936e-009            
2.1624432e-006  3.4775493e-009            
2.1673356e-006  3.6467299e-009            
2.172228e-006  3.6557655e-009            
2.1771204e-006  3.7561917e-009            
2.1820128e-006  3.853965e-009            
2.1869052e-006  3.8999156e-009            
2.1917976e-006  4.0348577e-009            
2.19669e-006  4.1999129e-009            
2.2015824e-006  4.3703831e-009            
2.2064748e-006  4.4295144e-009            
2.2113672e-006  4.516095e-009            
2.2162596e-006  4.5368266e-009            
2.221152e-006  4.5467867e-009            
2.2260444e-006  4.5928576e-009            
2.2309369e-006  4.618267e-009            
2.2358293e-006  4.6448111e-009            
2.2407217e-006  4.6608736e-009            
2.2456141e-006  4.7409605e-009            
2.2505065e-006  4.8100148e-009            
2.2553989e-006  4.8930739e-009            
2.2602913e-006  5.0440702e-009            
2.2651837e-006  5.1715462e-009            
2.2700761e-006  5.1170883e-009            
2.2749685e-006  4.9896951e-009            
2.2798609e-006  5.0356387e-009            
2.2847533e-006  4.9822262e-009            
2.2896457e-006  4.7269359e-009            
2.2945381e-006  4.5150985e-009            
2.2994305e-006  4.4758181e-009            
2.3043229e-006  4.4419489e-009            
2.3092153e-006  4.3809588e-009            
2.3141077e-006  4.2334063e-009            
2.3190001e-006  3.9997444e-009            
